-0.8,-1.0,8.94841693120083e-05,0.0014418328106656593
-0.8,-0.9,0.0033684320676145986,0.020098956220316353
-0.8,-0.8,2.6210396091505732e-06,0.00012490566938670747
-0.8,-0.7,6.4245031021284725e-06,0.00023302855356069084
-0.8,-0.6,7.78420841772741e-06,0.0002638075935619763
-0.8,-0.5,0.00041875374804185584,0.004766725436261591
-0.8,-0.4,0.0008558908424131778,0.006198315733128585
-0.8,-0.3,0.00030791958337002804,0.0038425633916159287
-0.8,-0.2,0.0005397678803498604,0.007042553965762183
-0.8,-0.1,0.000445544256313291,0.0037493747296423467
-0.8,0.0,0.001799158130517076,0.011076486852368022
-0.8,0.4,0.0,0.0
-0.8,0.5,3.795988399459451e-06,0.00018089786600835903
-0.8,0.7,0.0,0.0
-0.7,-1.0,0.0001716944923896869,0.0025443741642044476
-0.7,-0.9,0.006982164927979339,0.03273960292767384
-0.7,-0.8,0.0,0.0
-0.7,-0.7,3.324760975161745e-05,0.0010704218102542123
-0.7,-0.6,2.553200936913735e-05,0.0008602576210520874
-0.7,-0.5,0.0007171361843879489,0.008846443554843472
-0.7,-0.4,0.0020944698397831834,0.011816648505907428
-0.7,-0.3,0.000887046748850441,0.008906718279066392
-0.7,-0.2,0.0010422593644010105,0.008498868576531819
-0.7,-0.1,0.0008208060542332588,0.006267742692566537
-0.7,0.0,0.0035752820386850265,0.01798078549057342
-0.7,0.4,0.0,0.0
-0.7,0.5,2.087793619702698e-05,0.000994938263046012
-0.7,0.7,0.0,0.0
-0.6,-1.0,0.00016582571354086033,0.002214410977723604
-0.6,-0.9,0.00791497884043245,0.030100680712621286
-0.6,-0.8,1.3105198045752866e-06,6.245283469335373e-05
-0.6,-0.7,1.347963227563152e-05,0.0006423720139888269
-0.6,-0.6,4.552717878949567e-05,0.0018177233935402807
-0.6,-0.5,0.0008138669337504036,0.007711291031421842
-0.6,-0.4,0.002717469403037865,0.013916940519702546
-0.6,-0.3,0.0012391718423923057,0.013421038656726935
-0.6,-0.2,0.0009464528335449499,0.007449701878826807
-0.6,-0.1,0.0008837507311641655,0.007085034778088889
-0.6,0.0,0.0037864342749397146,0.01604574836960264
-0.6,0.4,0.0,0.0
-0.6,0.5,3.2265901395405336e-05,0.0015376318610708832
-0.6,0.7,0.0,0.0
-0.5,-1.0,0.00040385422735179596,0.006442242442477177
-0.5,-0.9,0.014226402620985991,0.052899357534695025
-0.5,-0.8,1.3105198045752866e-06,6.245283469335373e-05
-0.5,-0.7,2.2329895890945145e-05,0.0007664881864531084
-0.5,-0.6,5.536770000493406e-06,0.0002137566436576473
-0.5,-0.5,0.0007471154235535046,0.0074421844775488305
-0.5,-0.4,0.005181534207704244,0.03439355905016913
-0.5,-0.3,0.0013453728724236666,0.010885269085544616
-0.5,-0.2,0.0014646372378354596,0.011240098217956431
-0.5,-0.1,0.0014155681742197238,0.01171567305639545
-0.5,0.0,0.0067124485840788055,0.02646630407766064
-0.5,0.4,0.0,0.0
-0.5,0.5,1.5183953597837804e-05,0.0007235914640334361
-0.5,0.7,0.0,0.0
-0.4,-1.0,0.0008887072859862287,0.010251189262624414
-0.4,-0.9,0.02248186537281123,0.061705365371355334
-0.4,-0.8,1.96577970686293e-05,0.0009367925204003817
-0.4,-0.7,5.5577505642562604e-05,0.0018096358119355296
-0.4,-0.6,2.8185841685478918e-05,0.0008317606924118685
-0.4,-0.5,0.0013259282727717105,0.010891460669242252
-0.4,-0.4,0.00681232423243573,0.03249854276329514
-0.4,-0.3,0.0022173757192139694,0.015916998617011065
-0.4,-0.2,0.0024318434513659983,0.016790566537249793
-0.4,-0.1,0.003054928644399033,0.019742228753734405
-0.4,0.0,0.013256232745677405,0.05072161709562145
-0.4,0.4,8.467974121871083e-06,0.0004035413934032386
-0.4,0.5,5.6939825991891765e-06,0.0002713467990125386
-0.4,0.7,0.0,0.0
-0.3,-1.0,0.0017856689290075146,0.019524962055341814
-0.3,-0.9,0.059325940573035946,0.11528398450876522
-0.3,-0.8,1.179467824117758e-05,0.0005620755122402291
-0.3,-0.7,6.187124323506649e-05,0.0018822771101166748
-0.3,-0.6,0.00011753401030025296,0.003841756178669952
-0.3,-0.5,0.006309914906869876,0.03784853493943836
-0.3,-0.4,0.01580563173856927,0.05571665232375215
-0.3,-0.3,0.005172870592671682,0.033368489446347335
-0.3,-0.2,0.0069646120225186105,0.03758481665403548
-0.3,-0.1,0.008404332474163228,0.04055588980641876
-0.3,0.0,0.028550693325196344,0.07945462620899169
-0.3,0.4,8.467974121871083e-06,0.0004035413934032386
-0.3,0.5,1.8979941997297256e-05,0.0009044893300417409
-0.3,0.7,0.0,0.0
-0.2,-1.0,0.004694415627309951,0.04165139855572581
-0.2,-0.9,0.15114117679005967,0.21799621288617077
-0.2,-0.8,2.6210396091505732e-06,0.00012490566938670747
-0.2,-0.7,0.00034340958096186925,0.009137037994585708
-0.2,-0.6,0.0005981945922350713,0.013705693864318408
-0.2,-0.5,0.016551534616511526,0.07856825269993958
-0.2,-0.4,0.03707923188445111,0.10719445485719077
-0.2,-0.3,0.011251813357029463,0.062274668455289665
-0.2,-0.2,0.02393953680555326,0.09573662308088805
-0.2,-0.1,0.02155754184328174,0.08621954517110483
-0.2,0.0,0.07049026677838709,0.16518699913866086
-0.2,0.4,0.0001524235341936795,0.007263745081258298
-0.2,0.5,2.657191879621616e-05,0.0012662850620584745
-0.2,0.7,1.020080280318061e-05,0.0004861193619375052
-0.1,-1.0,0.004141668420038355,0.03923435006621104
-0.1,-0.9,0.13808150977444694,0.2165965369342676
-0.1,-0.8,1.7001338005301018e-06,8.10198936562491e-05
-0.1,-0.7,0.0006161079983324134,0.015394322561014223
-0.1,-0.6,0.00102309596690293,0.02091957788115366
-0.1,-0.5,0.013308879177146496,0.07040785077559908
-0.1,-0.4,0.04482729668515869,0.1375960130308399
-0.1,-0.3,0.01084673546544349,0.06461578894609495
-0.1,-0.2,0.021446724383200742,0.08653029974834528
-0.1,-0.1,0.01850252561690742,0.07848139400538422
-0.1,0.0,0.05461883862807519,0.1392140316026588
-0.1,0.4,0.00014395556007180843,0.0068602036878550945
-0.1,0.5,3.606188979486479e-05,0.001718529727079203
-0.1,0.7,3.7402943611662235e-05,0.0017824376604375029
0.0,-1.0,0.001764465743515295,0.029129020739498874
0.0,-0.9,0.03736658398480832,0.1017674455242843
0.0,-0.8,0.0,0.0
0.0,-0.7,0.00013978946502913732,0.003945428559816598
0.0,-0.6,0.0003987877970299014,0.008289571981573984
0.0,-0.5,0.002908192580929404,0.017920213417634494
0.0,-0.4,0.011192660974094819,0.0488179478589017
0.0,-0.3,0.0019310126832819338,0.01645937758854213
0.0,-0.2,0.003650138313166495,0.02057315190970586
0.0,-0.1,0.005579993824632468,0.03406205278177777
0.0,0.0,0.021470876604802357,0.0766988895951165
0.0,0.4,2.5403922365613253e-05,0.001210624180209723
0.0,0.5,9.489970998648628e-06,0.00045224466502087043
0.0,0.7,1.020080280318061e-05,0.0004861193619375052
0.1,-1.0,0.00016824050180115684,0.002772359133089306
0.1,-0.9,0.0027053507849729573,0.018884054948557785
0.1,-0.8,0.0,0.0
0.1,-0.7,0.0,0.0
0.1,-0.6,0.00011952684464865592,0.003227776284059403
0.1,-0.5,7.395737264215281e-05,0.0013405958655253849
0.1,-0.4,0.0010222209878385817,0.011298480200660333
0.1,-0.3,0.000144334736757075,0.0028227593469506056
0.1,-0.2,0.00016270828127234527,0.0019377720642670823
0.1,-0.1,0.0008074720193238352,0.00980334872255908
0.1,0.0,0.002040525584242862,0.012588541677542876
0.1,0.4,0.0,0.0
0.1,0.5,0.0,0.0
0.1,0.7,0.0,0.0
0.2,-1.0,7.701375567359673e-05,0.0017077192684273677
0.2,-0.9,0.000199382109141653,0.003573482346933641
0.2,-0.8,0.0,0.0
0.2,-0.7,0.0,0.0
0.2,-0.6,8.944154099515376e-05,0.0031023031607816344
0.2,-0.5,3.4672020026558765e-06,0.0001652295469052772
0.2,-0.4,6.702673142723024e-05,0.0013793756293577052
0.2,-0.3,8.859783638817756e-06,0.0002697700367872401
0.2,-0.2,7.725169374338532e-06,0.00036814302556084275
0.2,-0.1,0.00020502699073070478,0.0028068011576703497
0.2,0.0,0.00017832155935549435,0.0022302646937276366
0.2,0.4,0.0,0.0
0.2,0.5,0.0,0.0
0.2,0.7,0.0,0.0
0.3,-1.0,4.447824791285822e-06,0.00021196113592897984
0.3,-0.9,5.845248382534978e-05,0.0018056858187129213
0.3,-0.8,0.0,0.0
0.3,-0.7,0.0,0.0
0.3,-0.6,0.0,0.0
0.3,-0.5,0.0,0.0
0.3,-0.4,0.00044410563622556044,0.02053754157500886
0.3,-0.3,0.0,0.0
0.3,-0.2,6.031981566264333e-06,0.00028745414324614094
0.3,-0.1,4.486720024331426e-06,0.0001516217121732388
0.3,0.0,1.2170785712401273e-05,0.00043655082315016577
0.3,0.4,0.0,0.0
0.3,0.5,0.0,0.0
0.3,0.7,0.0,0.0
0.4,-1.0,0.0,0.0
0.4,-0.9,5.2420792183011464e-06,0.00024981133877343174
0.4,-0.8,0.0,0.0
0.4,-0.7,0.0,0.0
0.4,-0.6,0.0,0.0
0.4,-0.5,3.190830828531133e-06,0.00015205907577513385
0.4,-0.4,4.378037608016597e-06,0.00015201749333326912
0.4,-0.3,0.0,0.0
0.4,-0.2,0.0,0.0
0.4,-0.1,1.0145959777357058e-06,4.8350581698084005e-05
0.4,0.0,0.0,0.0
0.4,0.4,0.0,0.0
0.4,0.5,0.0,0.0
0.4,0.7,0.0,0.0
0.5,-1.0,0.0,0.0
0.5,-0.9,1.1900936603710712e-05,0.0005671392555937447
0.5,-0.8,0.0,0.0
0.5,-0.7,0.0,0.0
0.5,-0.6,0.0,0.0
0.5,-0.5,0.0,0.0
0.5,-0.4,0.0,0.0
0.5,-0.3,0.0,0.0
0.5,-0.2,0.0,0.0
0.5,-0.1,0.0,0.0
0.5,0.0,0.0,0.0
0.5,0.4,0.0,0.0
0.5,0.5,0.0,0.0
0.5,0.7,0.0,0.0
0.8,-1.0,0.0,0.0
0.8,-0.9,0.0,0.0
0.8,-0.8,0.0,0.0
0.8,-0.7,0.0,0.0
0.8,-0.6,0.0,0.0
0.8,-0.5,0.0,0.0
0.8,-0.4,1.91449849711868e-06,9.123544546508418e-05
0.8,-0.3,0.0,0.0
0.8,-0.2,0.0,0.0
0.8,-0.1,0.0,0.0
0.8,0.0,0.0,0.0
0.8,0.4,0.0,0.0
0.8,0.5,0.0,0.0
0.8,0.7,0.0,0.0
